Month;CLIENTNUM;wealth_tag;card_type;Revlv_ind;spend_category;Trans_amt;trans_cnt
1304;4215796;High Net Worth;Gold;Transactor;Business;99.16;11
1304;7780233;High Net Worth;Gold;Transactor;Auto;97.22;11
1304;7780233;High Net Worth;Gold;Transactor;Business;108.69;10
1304;2079955;High Net Worth;Gold;Transactor;Entertainment;55.96;7
1304;2079955;High Net Worth;Gold;Transactor;Grocery;144.74;16
1304;6394261;High Net Worth;Gold;Transactor;Entertainment;48.68;6
1304;6394261;High Net Worth;Gold;Transactor;Auto;104.52;10
1304;6394261;High Net Worth;Gold;Transactor;Grocery;154.57;15
1304;2707262;High Net Worth;Gold;Transactor;Personal;48.98;6
1304;2707262;High Net Worth;Gold;Transactor;Auto;103.4;13
1304;2707262;High Net Worth;Gold;Transactor;Business;113.68;10
1304;4104636;High Net Worth;Gold;Transactor;Business;85.95;9
1304;4104636;High Net Worth;Gold;Transactor;Airlines;116.44;12
1304;7780379;High Net Worth;Gold;Transactor;Personal;54.34;5
1304;7780379;High Net Worth;Gold;Transactor;Entertainment;40.44;6
1304;5380579;High Net Worth;Gold;Transactor;Auto;78.39;10
1304;5380579;High Net Worth;Gold;Transactor;Entertainment;46.03;5
1304;4124181;High Net Worth;Gold;Transactor;Grocery;118.46;12
1304;4124181;High Net Worth;Gold;Transactor;Auto;79.04;8
1304;4124181;High Net Worth;Gold;Transactor;Entertainment;44.66;4
1304;3048859;High Net Worth;Gold;Transactor;Entertainment;60.4;5
1304;3048859;High Net Worth;Gold;Transactor;Airlines;127.68;14
1304;3048859;High Net Worth;Gold;Transactor;Grocery;127.94;13
1304;2489935;High Net Worth;Gold;Occasional_Revolver;Entertainment;53.47;4
1304;2489935;High Net Worth;Gold;Occasional_Revolver;Business;87.53;10
1304;2292809;High Net Worth;Gold;Occasional_Revolver;Entertainment;50.5;4
1304;2292809;High Net Worth;Gold;Occasional_Revolver;Auto;79.84;10
1304;6691041;High Net Worth;Gold;Occasional_Revolver;Personal;57.4;5
1304;6691041;High Net Worth;Gold;Occasional_Revolver;Auto;93.11;10
1304;6691041;High Net Worth;Gold;Occasional_Revolver;Airlines;122.54;12
1304;5784166;High Net Worth;Gold;Occasional_Revolver;Airlines;125.49;13
1304;5784166;High Net Worth;Gold;Occasional_Revolver;Personal;47.34;5
1304;5784166;High Net Worth;Gold;Occasional_Revolver;Grocery;129.89;14
1304;5277837;High Net Worth;Gold;Occasional_Revolver;Business;82.84;9
1304;5277837;High Net Worth;Gold;Occasional_Revolver;Auto;100.29;9
1304;5885221;High Net Worth;Gold;Occasional_Revolver;Airlines;98.3;10
1304;5885221;High Net Worth;Gold;Occasional_Revolver;Entertainment;39.37;4
1304;438969;High Net Worth;Gold;Occasional_Revolver;Entertainment;40.82;4
1304;438969;High Net Worth;Gold;Occasional_Revolver;Personal;35.3;5
1304;438969;High Net Worth;Gold;Occasional_Revolver;Airlines;99.23;11
1304;2358775;High Net Worth;Gold;Occasional_Revolver;Auto;61.94;7
1304;2358775;High Net Worth;Gold;Occasional_Revolver;Grocery;108.22;11
1304;2358775;High Net Worth;Gold;Occasional_Revolver;Airlines;93.82;10
1304;1316815;High Net Worth;Gold;Occasional_Revolver;Auto;80.03;7
1304;1316815;High Net Worth;Gold;Occasional_Revolver;Entertainment;46.33;4
1304;1316815;High Net Worth;Gold;Occasional_Revolver;Personal;33.63;4
1304;6523417;High Net Worth;Gold;Occasional_Revolver;Airlines;93.0;10
1304;6523417;High Net Worth;Gold;Occasional_Revolver;Entertainment;38.29;4
1304;1424484;High Net Worth;Gold;Revolver;Grocery;93.35;9
1304;1424484;High Net Worth;Gold;Revolver;Entertainment;37.98;4
1304;1424484;High Net Worth;Gold;Revolver;Personal;33.99;3
1304;1424484;High Net Worth;Gold;Revolver;Airlines;90.47;10
1304;5291608;High Net Worth;Gold;Revolver;Personal;38.63;4
1304;5291608;High Net Worth;Gold;Revolver;Airlines;94.93;10
1304;5291608;High Net Worth;Gold;Revolver;Auto;66.11;7
1304;5291608;High Net Worth;Gold;Revolver;Business;70.48;7
1304;2351864;High Net Worth;Gold;Revolver;Personal;49.42;5
1304;2351864;High Net Worth;Gold;Revolver;Business;67.6;8
1304;1028077;High Net Worth;Gold;Revolver;Airlines;96.04;10
1304;1028077;High Net Worth;Gold;Revolver;Grocery;103.71;10
1304;8448245;High Net Worth;Gold;Revolver;Personal;38.08;5
1304;8448245;High Net Worth;Gold;Revolver;Entertainment;40.81;6
1304;8448245;High Net Worth;Gold;Revolver;Airlines;91.95;9
1304;5666037;High Net Worth;Gold;Revolver;Auto;47.93;6
1304;5666037;High Net Worth;Gold;Revolver;Grocery;75.67;8
1304;9668995;High Net Worth;Gold;Revolver;Airlines;73.3;8
1304;9668995;High Net Worth;Gold;Revolver;Personal;27.06;4
1304;9668995;High Net Worth;Gold;Revolver;Auto;61.13;6
1304;18705;High Net Worth;Gold;Revolver;Airlines;69.79;7
1304;18705;High Net Worth;Gold;Revolver;Personal;28.87;4
1304;2273802;High Net Worth;Gold;Revolver;Auto;62.24;6
1304;2273802;High Net Worth;Gold;Revolver;Entertainment;24.31;3
1304;2273802;High Net Worth;Gold;Revolver;Business;58.18;5
1304;2273802;High Net Worth;Gold;Revolver;Grocery;93.85;9
1304;1723640;High Net Worth;Gold;Revolver;Auto;62.45;5
1304;1723640;High Net Worth;Gold;Revolver;Personal;34.0;3
1304;9563983;High Net Worth;Gold;Delinquent;Personal;10.93;2
1304;9563983;High Net Worth;Gold;Delinquent;Entertainment;27.06;2
1304;9563983;High Net Worth;Gold;Delinquent;Grocery;29.85;5
1304;7757389;High Net Worth;Gold;Delinquent;Auto;34.7;3
1304;7757389;High Net Worth;Gold;Delinquent;Personal;15.58;2
1304;7757389;High Net Worth;Gold;Delinquent;Grocery;36.02;4
1304;7346346;High Net Worth;Gold;Delinquent;Business;26.04;3
1304;7346346;High Net Worth;Gold;Delinquent;Entertainment;11.39;3
1304;7346346;High Net Worth;Gold;Delinquent;Grocery;39.77;5
1304;7346346;High Net Worth;Gold;Delinquent;Auto;22.01;3
1304;7346346;High Net Worth;Gold;Delinquent;Airlines;42.59;6
1304;9957948;High Net Worth;Gold;Delinquent;Entertainment;13.1;3
1304;9957948;High Net Worth;Gold;Delinquent;Airlines;38.88;5
1304;9957948;High Net Worth;Gold;Delinquent;Personal;32.61;2
1304;1311122;High Net Worth;Gold;Delinquent;Auto;38.44;3
1304;1311122;High Net Worth;Gold;Delinquent;Personal;10.59;2
1304;1311122;High Net Worth;Gold;Delinquent;Grocery;31.86;4
1304;4492539;High Net Worth;Gold;Delinquent;Auto;17.97;2
1304;4492539;High Net Worth;Gold;Delinquent;Personal;23.17;1
1304;6011457;High Net Worth;Gold;Delinquent;Personal;10.66;2
1304;6011457;High Net Worth;Gold;Delinquent;Grocery;29.93;4
1304;6011457;High Net Worth;Gold;Delinquent;Business;23.81;3
1304;8708194;High Net Worth;Gold;Delinquent;Business;25.92;3
1304;7631968;High Net Worth;Gold;Delinquent;Auto;35.98;3
1304;7631968;High Net Worth;Gold;Delinquent;Personal;13.69;1
1304;7631968;High Net Worth;Gold;Delinquent;Entertainment;21.45;2
1304;7631968;High Net Worth;Gold;Delinquent;Business;22.93;2
1304;1302649;High Net Worth;Gold;Delinquent;Personal;12.22;2
1304;1302649;High Net Worth;Gold;Delinquent;Auto;20.76;2
1304;1302649;High Net Worth;Gold;Delinquent;Airlines;23.77;3
1304;5233857;High Net Worth;Platinum;Transactor;Personal;76.57;8
1304;5233857;High Net Worth;Platinum;Transactor;Airlines;225.72;23
1304;5233857;High Net Worth;Platinum;Transactor;Entertainment;77.27;9
1304;4253063;High Net Worth;Platinum;Transactor;Entertainment;80.59;9
1304;4253063;High Net Worth;Platinum;Transactor;Business;156.89;16
1304;4253063;High Net Worth;Platinum;Transactor;Airlines;225.3;23
1304;4253063;High Net Worth;Platinum;Transactor;Personal;76.3;9
1304;4253063;High Net Worth;Platinum;Transactor;Grocery;217.29;23
1304;7664095;High Net Worth;Platinum;Transactor;Airlines;220.19;23
1304;7664095;High Net Worth;Platinum;Transactor;Grocery;220.85;22
1304;7440037;High Net Worth;Platinum;Transactor;Airlines;225.31;22
1304;7440037;High Net Worth;Platinum;Transactor;Business;151.97;15
1304;7440037;High Net Worth;Platinum;Transactor;Entertainment;84.65;9
1304;7440037;High Net Worth;Platinum;Transactor;Grocery;222.61;23
1304;5816159;High Net Worth;Platinum;Transactor;Entertainment;79.2;8
1304;5816159;High Net Worth;Platinum;Transactor;Grocery;223.38;23
1304;5816159;High Net Worth;Platinum;Transactor;Business;148.26;16
1304;9404447;High Net Worth;Platinum;Transactor;Airlines;183.73;18
1304;9404447;High Net Worth;Platinum;Transactor;Personal;78.85;7
1304;9404447;High Net Worth;Platinum;Transactor;Auto;118.18;12
1304;2429841;High Net Worth;Platinum;Transactor;Auto;128.09;12
1304;174600;High Net Worth;Platinum;Transactor;Personal;87.28;7
1304;174600;High Net Worth;Platinum;Transactor;Business;115.21;12
1304;174600;High Net Worth;Platinum;Transactor;Grocery;173.63;19
1304;4117615;High Net Worth;Platinum;Transactor;Grocery;177.02;18
1304;4117615;High Net Worth;Platinum;Transactor;Personal;59.13;7
1304;4117615;High Net Worth;Platinum;Transactor;Auto;132.48;12
1304;4601188;High Net Worth;Platinum;Transactor;Business;119.54;14
1304;4601188;High Net Worth;Platinum;Transactor;Auto;120.73;13
1304;4601188;High Net Worth;Platinum;Transactor;Grocery;187.13;18
1304;2805062;High Net Worth;Platinum;Occasional_Revolver;Grocery;172.93;18
1304;2805062;High Net Worth;Platinum;Occasional_Revolver;Auto;116.66;12
1304;7137565;High Net Worth;Platinum;Occasional_Revolver;Personal;78.97;7
1304;6272869;High Net Worth;Platinum;Occasional_Revolver;Business;117.22;13
1304;6272869;High Net Worth;Platinum;Occasional_Revolver;Airlines;173.99;18
1304;1502831;High Net Worth;Platinum;Occasional_Revolver;Grocery;184.07;18
1304;9987877;High Net Worth;Platinum;Occasional_Revolver;Grocery;174.23;19
1304;9987877;High Net Worth;Platinum;Occasional_Revolver;Personal;64.53;8
1304;9987877;High Net Worth;Platinum;Occasional_Revolver;Entertainment;64.57;7
1304;9987877;High Net Worth;Platinum;Occasional_Revolver;Airlines;182.54;18
1304;1165234;High Net Worth;Platinum;Occasional_Revolver;Personal;57.98;5
1304;1165234;High Net Worth;Platinum;Occasional_Revolver;Auto;97.36;11
1304;4910705;High Net Worth;Platinum;Occasional_Revolver;Personal;63.35;6
1304;4910705;High Net Worth;Platinum;Occasional_Revolver;Airlines;140.06;16
1304;4910705;High Net Worth;Platinum;Occasional_Revolver;Business;101.86;10
1304;9083376;High Net Worth;Platinum;Occasional_Revolver;Entertainment;56.51;6
1304;8467422;High Net Worth;Platinum;Occasional_Revolver;Entertainment;53.05;6
1304;8467422;High Net Worth;Platinum;Occasional_Revolver;Auto;101.45;12
1304;8467422;High Net Worth;Platinum;Occasional_Revolver;Airlines;146.58;15
1304;7642740;High Net Worth;Platinum;Occasional_Revolver;Personal;56.32;6
1304;7642740;High Net Worth;Platinum;Occasional_Revolver;Airlines;138.55;16
1304;7642740;High Net Worth;Platinum;Occasional_Revolver;Auto;94.71;10
1304;8372798;High Net Worth;Platinum;Revolver;Business;93.11;10
1304;8372798;High Net Worth;Platinum;Revolver;Entertainment;49.96;5
1304;2225025;High Net Worth;Platinum;Revolver;Personal;50.15;5
1304;2225025;High Net Worth;Platinum;Revolver;Business;97.77;10
1304;1492599;High Net Worth;Platinum;Revolver;Personal;57.35;5
1304;1492599;High Net Worth;Platinum;Revolver;Auto;92.44;10
1304;4347793;High Net Worth;Platinum;Revolver;Grocery;143.39;14
1304;4347793;High Net Worth;Platinum;Revolver;Personal;46.55;5
1304;4347793;High Net Worth;Platinum;Revolver;Business;95.7;10
1304;4347793;High Net Worth;Platinum;Revolver;Auto;90.74;10
1304;4347793;High Net Worth;Platinum;Revolver;Airlines;137.37;14
1304;2432463;High Net Worth;Platinum;Revolver;Airlines;140.79;14
1304;2432463;High Net Worth;Platinum;Revolver;Auto;89.03;9
1304;2432463;High Net Worth;Platinum;Revolver;Entertainment;71.54;6
1304;2432463;High Net Worth;Platinum;Revolver;Business;98.65;9
1304;2811933;High Net Worth;Platinum;Revolver;Airlines;105.34;12
1304;2811933;High Net Worth;Platinum;Revolver;Auto;69.4;8
1304;2811933;High Net Worth;Platinum;Revolver;Grocery;118.4;11
1304;9040824;High Net Worth;Platinum;Revolver;Auto;72.03;8
1304;9040824;High Net Worth;Platinum;Revolver;Entertainment;43.33;6
1304;3794431;High Net Worth;Platinum;Revolver;Personal;36.87;5
1304;3794431;High Net Worth;Platinum;Revolver;Business;72.22;8
1304;3794431;High Net Worth;Platinum;Revolver;Auto;69.17;8
1304;4513406;High Net Worth;Platinum;Revolver;Auto;83.82;8
1304;4513406;High Net Worth;Platinum;Revolver;Business;69.63;8
1304;4513406;High Net Worth;Platinum;Revolver;Personal;36.71;4
1304;3323958;High Net Worth;Platinum;Revolver;Airlines;124.63;11
1304;3323958;High Net Worth;Platinum;Revolver;Business;75.8;9
1304;8286780;High Net Worth;Platinum;Delinquent;Grocery;49.67;5
1304;8286780;High Net Worth;Platinum;Delinquent;Personal;16.69;3
1304;8076769;High Net Worth;Platinum;Delinquent;Airlines;46.38;6
1304;8076769;High Net Worth;Platinum;Delinquent;Grocery;45.35;5
1304;408475;High Net Worth;Platinum;Delinquent;Auto;55.08;4
1304;408475;High Net Worth;Platinum;Delinquent;Business;38.36;3
1304;408475;High Net Worth;Platinum;Delinquent;Personal;19.97;3
1304;2930413;High Net Worth;Platinum;Delinquent;Personal;23.23;2
1304;2930413;High Net Worth;Platinum;Delinquent;Auto;48.52;4
1304;6571165;High Net Worth;Platinum;Delinquent;Entertainment;24.3;3
1304;6571165;High Net Worth;Platinum;Delinquent;Airlines;57.77;5
1304;6571165;High Net Worth;Platinum;Delinquent;Personal;15.42;3
1304;6571165;High Net Worth;Platinum;Delinquent;Business;39.5;5
1304;6212753;High Net Worth;Platinum;Delinquent;Auto;24.05;4
1304;6212753;High Net Worth;Platinum;Delinquent;Entertainment;13.32;2
1304;6212753;High Net Worth;Platinum;Delinquent;Grocery;52.77;4
1304;3498406;High Net Worth;Platinum;Delinquent;Grocery;39.72;5
1304;6083811;High Net Worth;Platinum;Delinquent;Auto;27.62;3
1304;6083811;High Net Worth;Platinum;Delinquent;Personal;13.48;2
1304;6083811;High Net Worth;Platinum;Delinquent;Business;31.23;3
1304;6869443;High Net Worth;Platinum;Delinquent;Airlines;39.15;5
1304;6869443;High Net Worth;Platinum;Delinquent;Auto;37.56;3
1304;6869443;High Net Worth;Platinum;Delinquent;Personal;15.63;2
1304;3987905;High Net Worth;Platinum;Delinquent;Entertainment;20.59;2
1304;3987905;High Net Worth;Platinum;Delinquent;Auto;26.46;3
1304;3987905;High Net Worth;Platinum;Delinquent;Business;45.21;4
1304;3987905;High Net Worth;Platinum;Delinquent;Grocery;46.95;5
1304;6470577;Affluent;Blue;Transactor;Auto;38.04;5
1304;6470577;Affluent;Blue;Transactor;Entertainment;28.98;3
1304;6470577;Affluent;Blue;Transactor;Airlines;62.75;7
1304;3613620;Affluent;Blue;Transactor;Entertainment;26.48;4
1304;3613620;Affluent;Blue;Transactor;Business;37.45;4
1304;5760594;Affluent;Blue;Transactor;Business;44.46;5
1304;5760594;Affluent;Blue;Transactor;Grocery;60.81;7
1304;5760594;Affluent;Blue;Transactor;Airlines;61.2;8
1304;5760594;Affluent;Blue;Transactor;Entertainment;18.32;3
1304;6299075;Affluent;Blue;Transactor;Business;42.73;5
1304;6299075;Affluent;Blue;Transactor;Entertainment;27.2;3
1304;6299075;Affluent;Blue;Transactor;Grocery;61.24;6
1304;6299075;Affluent;Blue;Transactor;Personal;36.85;4
1304;5537758;Affluent;Blue;Transactor;Personal;19.85;4
1304;5537758;Affluent;Blue;Transactor;Entertainment;28.44;3
1304;5537758;Affluent;Blue;Transactor;Airlines;70.93;6
1304;6320012;Affluent;Blue;Transactor;Grocery;69.17;6
1304;3895863;Affluent;Blue;Transactor;Business;34.05;4
1304;3895863;Affluent;Blue;Transactor;Airlines;48.1;7
1304;3895863;Affluent;Blue;Transactor;Entertainment;28.77;4
1304;1998192;Affluent;Blue;Transactor;Airlines;56.6;6
1304;1998192;Affluent;Blue;Transactor;Business;43.61;5
1304;7156856;Affluent;Blue;Transactor;Entertainment;20.57;3
1304;7156856;Affluent;Blue;Transactor;Grocery;53.62;5
1304;7156856;Affluent;Blue;Transactor;Personal;16.09;2
1304;1067610;Affluent;Blue;Transactor;Business;32.13;4
1304;1067610;Affluent;Blue;Transactor;Entertainment;24.7;4
1304;1067610;Affluent;Blue;Transactor;Grocery;52.8;6
1304;8967510;Affluent;Blue;Occasional_Revolver;Business;40.07;4
1304;8967510;Affluent;Blue;Occasional_Revolver;Auto;40.38;3
1304;1236013;Affluent;Blue;Occasional_Revolver;Grocery;49.79;5
1304;1236013;Affluent;Blue;Occasional_Revolver;Airlines;45.8;5
1304;7247672;Affluent;Blue;Occasional_Revolver;Personal;16.68;3
1304;7247672;Affluent;Blue;Occasional_Revolver;Entertainment;19.52;3
1304;7247672;Affluent;Blue;Occasional_Revolver;Grocery;55.51;6
1304;9379242;Affluent;Blue;Occasional_Revolver;Personal;14.7;3
1304;9379242;Affluent;Blue;Occasional_Revolver;Airlines;47.81;6
1304;1177562;Affluent;Blue;Occasional_Revolver;Personal;39.35;2
1304;1177562;Affluent;Blue;Occasional_Revolver;Airlines;59.11;5
1304;1177562;Affluent;Blue;Occasional_Revolver;Grocery;49.03;6
1304;1177562;Affluent;Blue;Occasional_Revolver;Business;34.52;4
1304;5305873;Affluent;Blue;Occasional_Revolver;Grocery;42.8;6
1304;5305873;Affluent;Blue;Occasional_Revolver;Personal;21.78;2
1304;5305873;Affluent;Blue;Occasional_Revolver;Auto;26.39;3
1304;2911646;Affluent;Blue;Occasional_Revolver;Airlines;38.32;5
1304;2911646;Affluent;Blue;Occasional_Revolver;Business;27.37;4
1304;2911646;Affluent;Blue;Occasional_Revolver;Grocery;48.72;5
1304;2911646;Affluent;Blue;Occasional_Revolver;Auto;30.62;3
1304;8529687;Affluent;Blue;Occasional_Revolver;Personal;15.9;2
1304;8529687;Affluent;Blue;Occasional_Revolver;Grocery;44.87;4
1304;8529687;Affluent;Blue;Occasional_Revolver;Business;27.51;5
1304;8529687;Affluent;Blue;Occasional_Revolver;Auto;37.38;3
1304;1206561;Affluent;Blue;Occasional_Revolver;Auto;33.94;4
1304;1206561;Affluent;Blue;Occasional_Revolver;Personal;35.7;3
1304;1206561;Affluent;Blue;Occasional_Revolver;Entertainment;16.48;2
1304;8987435;Affluent;Blue;Occasional_Revolver;Airlines;42.07;4
1304;8987435;Affluent;Blue;Occasional_Revolver;Business;41.11;4
1304;6650610;Affluent;Blue;Revolver;Auto;26.03;4
1304;6650610;Affluent;Blue;Revolver;Grocery;38.68;5
1304;6650610;Affluent;Blue;Revolver;Business;28.31;3
1304;6650610;Affluent;Blue;Revolver;Entertainment;17.14;2
1304;5139430;Affluent;Blue;Revolver;Entertainment;13.4;2
1304;5139430;Affluent;Blue;Revolver;Personal;21.07;4
1304;5139430;Affluent;Blue;Revolver;Business;23.75;4
1304;682314;Affluent;Blue;Revolver;Airlines;37.03;5
1304;682314;Affluent;Blue;Revolver;Grocery;51.24;4
1304;682314;Affluent;Blue;Revolver;Business;39.72;3
1304;682314;Affluent;Blue;Revolver;Entertainment;15.36;2
1304;682314;Affluent;Blue;Revolver;Personal;11.81;2
1304;5390440;Affluent;Blue;Revolver;Entertainment;26.43;3
1304;5390440;Affluent;Blue;Revolver;Auto;23.12;4
1304;3085534;Affluent;Blue;Revolver;Grocery;35.44;4
1304;3085534;Affluent;Blue;Revolver;Personal;15.62;2
1304;3085534;Affluent;Blue;Revolver;Business;37.51;3
1304;3085534;Affluent;Blue;Revolver;Entertainment;15.48;2
1304;3085534;Affluent;Blue;Revolver;Auto;25.89;4
1304;1268406;Affluent;Blue;Revolver;Grocery;28.38;4
1304;1268406;Affluent;Blue;Revolver;Personal;11.18;2
1304;1268406;Affluent;Blue;Revolver;Airlines;34.89;4
1304;5148645;Affluent;Blue;Revolver;Auto;19.87;3
1304;5148645;Affluent;Blue;Revolver;Entertainment;9.39;1
1304;5148645;Affluent;Blue;Revolver;Personal;12.93;3
1304;5148645;Affluent;Blue;Revolver;Business;23.45;2
1304;3298458;Affluent;Blue;Revolver;Entertainment;15.85;3
1304;3298458;Affluent;Blue;Revolver;Personal;10.61;2
1304;3298458;Affluent;Blue;Revolver;Auto;19.11;3
1304;8175282;Affluent;Blue;Revolver;Grocery;42.56;4
1304;8175282;Affluent;Blue;Revolver;Airlines;28.86;5
1304;8175282;Affluent;Blue;Revolver;Personal;11.24;2
1304;8175282;Affluent;Blue;Revolver;Auto;35.77;3
1304;3009756;Affluent;Blue;Revolver;Airlines;32.68;3
1304;3009756;Affluent;Blue;Revolver;Auto;25.07;4
1304;3009756;Affluent;Blue;Revolver;Personal;27.04;2
1304;3009756;Affluent;Blue;Revolver;Entertainment;21.76;2
1304;9534143;Affluent;Blue;Delinquent;Entertainment;15.09;2
1304;9534143;Affluent;Blue;Delinquent;Business;16.71;1
1304;9534143;Affluent;Blue;Delinquent;Auto;15.28;1
1304;7012636;Affluent;Blue;Delinquent;Personal;7.02;1
1304;7012636;Affluent;Blue;Delinquent;Auto;24.73;3
1304;7012636;Affluent;Blue;Delinquent;Grocery;18.52;3
1304;935356;Affluent;Blue;Delinquent;Entertainment;13.21;1
1304;935356;Affluent;Blue;Delinquent;Grocery;14.78;2
1304;935356;Affluent;Blue;Delinquent;Business;11.2;2
1304;1583572;Affluent;Blue;Delinquent;Grocery;19.65;3
1304;1583572;Affluent;Blue;Delinquent;Business;20.83;2
1304;6120911;Affluent;Blue;Delinquent;Business;13.38;2
1304;6120911;Affluent;Blue;Delinquent;Grocery;12.55;2
1304;8695449;Affluent;Blue;Delinquent;Auto;14.91;3
1304;8695449;Affluent;Blue;Delinquent;Grocery;16.11;2
1304;8695449;Affluent;Blue;Delinquent;Entertainment;8.41;1
1304;7656650;Affluent;Blue;Delinquent;Grocery;19.29;2
1304;7656650;Affluent;Blue;Delinquent;Business;11.85;2
1304;7656650;Affluent;Blue;Delinquent;Airlines;27.86;2
1304;6930650;Affluent;Blue;Delinquent;Entertainment;16.51;1
1304;6930650;Affluent;Blue;Delinquent;Personal;7.96;2
1304;6930650;Affluent;Blue;Delinquent;Auto;11.86;2
1304;5013321;Affluent;Blue;Delinquent;Personal;22.43;1
1304;3214451;Affluent;Blue;Delinquent;Auto;15.23;2
1304;3214451;Affluent;Blue;Delinquent;Grocery;14.37;2
1304;3214451;Affluent;Blue;Delinquent;Airlines;29.48;4
1304;8624198;Affluent;Gold;Transactor;Grocery;115.62;12
1304;8624198;Affluent;Gold;Transactor;Entertainment;41.29;5
1304;8624198;Affluent;Gold;Transactor;Personal;50.45;7
1304;8624198;Affluent;Gold;Transactor;Auto;92.81;8
1304;3806238;Affluent;Gold;Transactor;Personal;51.87;5
1304;3806238;Affluent;Gold;Transactor;Entertainment;42.39;5
1304;3806238;Affluent;Gold;Transactor;Auto;74.46;8
1304;3806238;Affluent;Gold;Transactor;Grocery;110.63;11
1304;3806238;Affluent;Gold;Transactor;Airlines;121.18;13
1304;7106758;Affluent;Gold;Transactor;Grocery;116.18;12
1304;7106758;Affluent;Gold;Transactor;Auto;78.68;8
1304;7106758;Affluent;Gold;Transactor;Airlines;114.68;12
1304;7106758;Affluent;Gold;Transactor;Business;72.44;8
1304;5486025;Affluent;Gold;Transactor;Grocery;110.62;12
1304;5486025;Affluent;Gold;Transactor;Personal;54.0;4
1304;7335925;Affluent;Gold;Transactor;Business;77.94;9
1304;7335925;Affluent;Gold;Transactor;Auto;90.32;9
1304;7335925;Affluent;Gold;Transactor;Entertainment;49.51;5
1304;373790;Affluent;Gold;Transactor;Entertainment;42.63;4
1304;373790;Affluent;Gold;Transactor;Grocery;89.67;9
1304;9556373;Affluent;Gold;Transactor;Personal;32.64;4
1304;9556373;Affluent;Gold;Transactor;Grocery;96.35;9
1304;9556373;Affluent;Gold;Transactor;Auto;63.95;8
1304;319129;Affluent;Gold;Transactor;Entertainment;39.47;4
1304;319129;Affluent;Gold;Transactor;Personal;37.06;5
1304;319129;Affluent;Gold;Transactor;Auto;63.45;7
1304;2221396;Affluent;Gold;Transactor;Auto;70.26;8
1304;2221396;Affluent;Gold;Transactor;Grocery;98.68;9
1304;2221396;Affluent;Gold;Transactor;Personal;30.45;5
1304;2221396;Affluent;Gold;Transactor;Airlines;91.19;9
1304;9298711;Affluent;Gold;Transactor;Auto;61.22;7
1304;9298711;Affluent;Gold;Transactor;Business;70.66;7
1304;9298711;Affluent;Gold;Transactor;Personal;36.94;4
1304;3745833;Affluent;Gold;Occasional_Revolver;Entertainment;31.17;4
1304;3745833;Affluent;Gold;Occasional_Revolver;Grocery;88.77;9
1304;3745833;Affluent;Gold;Occasional_Revolver;Auto;58.26;8
1304;3745833;Affluent;Gold;Occasional_Revolver;Personal;36.62;4
1304;4759053;Affluent;Gold;Occasional_Revolver;Entertainment;33.42;5
1304;4759053;Affluent;Gold;Occasional_Revolver;Personal;34.46;6
1304;860567;Affluent;Gold;Occasional_Revolver;Airlines;97.75;10
1304;860567;Affluent;Gold;Occasional_Revolver;Personal;29.3;4
1304;860567;Affluent;Gold;Occasional_Revolver;Entertainment;36.67;4
1304;860567;Affluent;Gold;Occasional_Revolver;Grocery;99.39;10
1304;1342108;Affluent;Gold;Occasional_Revolver;Airlines;96.01;9
1304;1342108;Affluent;Gold;Occasional_Revolver;Business;63.43;7
1304;5756071;Affluent;Gold;Occasional_Revolver;Business;69.31;8
1304;5756071;Affluent;Gold;Occasional_Revolver;Entertainment;30.54;4
1304;5756071;Affluent;Gold;Occasional_Revolver;Grocery;89.89;9
1304;2931162;Affluent;Gold;Occasional_Revolver;Grocery;73.67;7
1304;2931162;Affluent;Gold;Occasional_Revolver;Auto;49.83;5
1304;2931162;Affluent;Gold;Occasional_Revolver;Entertainment;30.9;3
1304;6702535;Affluent;Gold;Occasional_Revolver;Auto;48.06;6
1304;6702535;Affluent;Gold;Occasional_Revolver;Personal;23.93;4
1304;1454544;Affluent;Gold;Occasional_Revolver;Personal;43.07;6
1304;1454544;Affluent;Gold;Occasional_Revolver;Business;63.65;5
1304;1454544;Affluent;Gold;Occasional_Revolver;Airlines;70.69;8
1304;1454544;Affluent;Gold;Occasional_Revolver;Entertainment;25.32;3
1304;9334036;Affluent;Gold;Occasional_Revolver;Business;66.87;5
1304;9334036;Affluent;Gold;Occasional_Revolver;Grocery;76.39;9
1304;3384651;Affluent;Gold;Occasional_Revolver;Entertainment;26.92;3
1304;8284287;Affluent;Gold;Revolver;Entertainment;32.71;5
1304;8284287;Affluent;Gold;Revolver;Airlines;65.95;8
1304;7369783;Affluent;Gold;Revolver;Auto;44.37;6
1304;7369783;Affluent;Gold;Revolver;Airlines;85.77;8
1304;7369783;Affluent;Gold;Revolver;Grocery;70.82;9
1304;7369783;Affluent;Gold;Revolver;Business;58.62;6
1304;1361440;Affluent;Gold;Revolver;Personal;42.92;5
1304;8936292;Affluent;Gold;Revolver;Grocery;66.11;9
1304;8936292;Affluent;Gold;Revolver;Business;52.93;6
1304;8936292;Affluent;Gold;Revolver;Entertainment;48.66;4
1304;949452;Affluent;Gold;Revolver;Grocery;96.01;7
1304;949452;Affluent;Gold;Revolver;Entertainment;29.91;3
1304;698543;Affluent;Gold;Revolver;Grocery;58.67;7
1304;698543;Affluent;Gold;Revolver;Personal;22.76;3
